"reference","isDeprecatedLicenseId","detailsUrl","referenceNumber","name","licenseId","seeAlso","isOsiApproved","isFsfLibre"
"https://spdx.org/licenses/LGPL-3.0+.html",TRUE,"https://spdx.org/licenses/LGPL-3.0+.json",563,"GNU Lesser General Public License v3.0 or later","LGPL-3.0+","https://www.gnu.org/licenses/lgpl-3.0-standalone.html",TRUE,TRUE
"https://spdx.org/licenses/LGPL-3.0-only.html",FALSE,"https://spdx.org/licenses/LGPL-3.0-only.json",108,"GNU Lesser General Public License v3.0 only","LGPL-3.0-only","https://www.gnu.org/licenses/lgpl-3.0-standalone.html",TRUE,TRUE
"https://spdx.org/licenses/LGPL-3.0-or-later.html",FALSE,"https://spdx.org/licenses/LGPL-3.0-or-later.json",545,"GNU Lesser General Public License v3.0 or later","LGPL-3.0-or-later","https://www.gnu.org/licenses/lgpl-3.0-standalone.html",TRUE,TRUE
"https://spdx.org/licenses/LGPLLR.html",FALSE,"https://spdx.org/licenses/LGPLLR.json",561,"Lesser General Public License For Linguistic Resources","LGPLLR","http://www-igm.univ-mlv.fr/~unitex/lgpllr.html",FALSE,NA
"https://spdx.org/licenses/Libpng.html",FALSE,"https://spdx.org/licenses/Libpng.json",195,"libpng License","Libpng","http://www.libpng.org/pub/png/src/libpng-LICENSE.txt",FALSE,NA
"https://spdx.org/licenses/libpng-2.0.html",FALSE,"https://spdx.org/licenses/libpng-2.0.json",105,"PNG Reference Library version 2","libpng-2.0","http://www.libpng.org/pub/png/src/libpng-LICENSE.txt",FALSE,NA
"https://spdx.org/licenses/libselinux-1.0.html",FALSE,"https://spdx.org/licenses/libselinux-1.0.json",213,"libselinux public domain notice","libselinux-1.0","https://github.com/SELinuxProject/selinux/blob/master/libselinux/LICENSE",FALSE,NA
"https://spdx.org/licenses/libtiff.html",FALSE,"https://spdx.org/licenses/libtiff.json",142,"libtiff License","libtiff","https://fedoraproject.org/wiki/Licensing/libtiff",FALSE,NA
"https://spdx.org/licenses/libutil-David-Nugent.html",FALSE,"https://spdx.org/licenses/libutil-David-Nugent.json",519,"libutil David Nugent License","libutil-David-Nugent","http://web.mit.edu/freebsd/head/lib/libutil/login_ok.3",FALSE,NA
"https://spdx.org/licenses/LiLiQ-P-1.1.html",FALSE,"https://spdx.org/licenses/LiLiQ-P-1.1.json",66,"Licence Libre du Québec – Permissive version 1.1","LiLiQ-P-1.1","https://forge.gouv.qc.ca/licence/fr/liliq-v1-1/",TRUE,NA
"https://spdx.org/licenses/LiLiQ-R-1.1.html",FALSE,"https://spdx.org/licenses/LiLiQ-R-1.1.json",557,"Licence Libre du Québec – Réciprocité version 1.1","LiLiQ-R-1.1","https://www.forge.gouv.qc.ca/participez/licence-logicielle/licence-libre-du-quebec-liliq-en-francais/licence-libre-du-quebec-reciprocite-liliq-r-v1-1/",TRUE,NA
"https://spdx.org/licenses/LiLiQ-Rplus-1.1.html",FALSE,"https://spdx.org/licenses/LiLiQ-Rplus-1.1.json",46,"Licence Libre du Québec – Réciprocité forte version 1.1","LiLiQ-Rplus-1.1","https://www.forge.gouv.qc.ca/participez/licence-logicielle/licence-libre-du-quebec-liliq-en-francais/licence-libre-du-quebec-reciprocite-forte-liliq-r-v1-1/",TRUE,NA
"https://spdx.org/licenses/Linux-man-pages-1-para.html",FALSE,"https://spdx.org/licenses/Linux-man-pages-1-para.json",312,"Linux man-pages - 1 paragraph","Linux-man-pages-1-para","https://git.kernel.org/pub/scm/docs/man-pages/man-pages.git/tree/man2/getcpu.2#n4",FALSE,NA
"https://spdx.org/licenses/Linux-man-pages-copyleft.html",FALSE,"https://spdx.org/licenses/Linux-man-pages-copyleft.json",148,"Linux man-pages Copyleft","Linux-man-pages-copyleft","https://www.kernel.org/doc/man-pages/licenses.html",FALSE,NA
"https://spdx.org/licenses/Linux-man-pages-copyleft-2-para.html",FALSE,"https://spdx.org/licenses/Linux-man-pages-copyleft-2-para.json",504,"Linux man-pages Copyleft - 2 paragraphs","Linux-man-pages-copyleft-2-para","https://git.kernel.org/pub/scm/docs/man-pages/man-pages.git/tree/man2/move_pages.2#n5",FALSE,NA
"https://spdx.org/licenses/Linux-man-pages-copyleft-var.html",FALSE,"https://spdx.org/licenses/Linux-man-pages-copyleft-var.json",510,"Linux man-pages Copyleft Variant","Linux-man-pages-copyleft-var","https://git.kernel.org/pub/scm/docs/man-pages/man-pages.git/tree/man2/set_mempolicy.2#n5",FALSE,NA
"https://spdx.org/licenses/Linux-OpenIB.html",FALSE,"https://spdx.org/licenses/Linux-OpenIB.json",552,"Linux Kernel Variant of OpenIB.org license","Linux-OpenIB","https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/tree/drivers/infiniband/core/sa.h",FALSE,NA
"https://spdx.org/licenses/LOOP.html",FALSE,"https://spdx.org/licenses/LOOP.json",454,"Common Lisp LOOP License","LOOP","https://gitlab.com/embeddable-common-lisp/ecl/-/blob/develop/src/lsp/loop.lsp",FALSE,NA
"https://spdx.org/licenses/LPL-1.0.html",FALSE,"https://spdx.org/licenses/LPL-1.0.json",344,"Lucent Public License Version 1.0","LPL-1.0","https://opensource.org/licenses/LPL-1.0",TRUE,NA
"https://spdx.org/licenses/LPL-1.02.html",FALSE,"https://spdx.org/licenses/LPL-1.02.json",236,"Lucent Public License v1.02","LPL-1.02","http://plan9.bell-labs.com/plan9/license.html",TRUE,TRUE
"https://spdx.org/licenses/LPPL-1.0.html",FALSE,"https://spdx.org/licenses/LPPL-1.0.json",497,"LaTeX Project Public License v1.0","LPPL-1.0","http://www.latex-project.org/lppl/lppl-1-0.txt",FALSE,NA
"https://spdx.org/licenses/LPPL-1.1.html",FALSE,"https://spdx.org/licenses/LPPL-1.1.json",366,"LaTeX Project Public License v1.1","LPPL-1.1","http://www.latex-project.org/lppl/lppl-1-1.txt",FALSE,NA
"https://spdx.org/licenses/LPPL-1.2.html",FALSE,"https://spdx.org/licenses/LPPL-1.2.json",156,"LaTeX Project Public License v1.2","LPPL-1.2","http://www.latex-project.org/lppl/lppl-1-2.txt",FALSE,TRUE
"https://spdx.org/licenses/LPPL-1.3a.html",FALSE,"https://spdx.org/licenses/LPPL-1.3a.json",40,"LaTeX Project Public License v1.3a","LPPL-1.3a","http://www.latex-project.org/lppl/lppl-1-3a.txt",FALSE,TRUE
"https://spdx.org/licenses/LPPL-1.3c.html",FALSE,"https://spdx.org/licenses/LPPL-1.3c.json",4,"LaTeX Project Public License v1.3c","LPPL-1.3c","http://www.latex-project.org/lppl/lppl-1-3c.txt",TRUE,NA
"https://spdx.org/licenses/lsof.html",FALSE,"https://spdx.org/licenses/lsof.json",151,"lsof License","lsof","https://github.com/lsof-org/lsof/blob/master/COPYING",FALSE,NA
"https://spdx.org/licenses/Lucida-Bitmap-Fonts.html",FALSE,"https://spdx.org/licenses/Lucida-Bitmap-Fonts.json",416,"Lucida Bitmap Fonts License","Lucida-Bitmap-Fonts","https://gitlab.freedesktop.org/xorg/font/bh-100dpi/-/blob/master/COPYING?ref_type=heads",FALSE,NA
"https://spdx.org/licenses/LZMA-SDK-9.11-to-9.20.html",FALSE,"https://spdx.org/licenses/LZMA-SDK-9.11-to-9.20.json",290,"LZMA SDK License (versions 9.11 to 9.20)","LZMA-SDK-9.11-to-9.20","https://www.7-zip.org/sdk.html",FALSE,NA
"https://spdx.org/licenses/LZMA-SDK-9.22.html",FALSE,"https://spdx.org/licenses/LZMA-SDK-9.22.json",396,"LZMA SDK License (versions 9.22 and beyond)","LZMA-SDK-9.22","https://www.7-zip.org/sdk.html",FALSE,NA
"https://spdx.org/licenses/magaz.html",FALSE,"https://spdx.org/licenses/magaz.json",57,"magaz License","magaz","https://mirrors.nic.cz/tex-archive/macros/latex/contrib/magaz/magaz.tex",FALSE,NA
"https://spdx.org/licenses/MakeIndex.html",FALSE,"https://spdx.org/licenses/MakeIndex.json",163,"MakeIndex License","MakeIndex","https://fedoraproject.org/wiki/Licensing/MakeIndex",FALSE,NA
"https://spdx.org/licenses/Martin-Birgmeier.html",FALSE,"https://spdx.org/licenses/Martin-Birgmeier.json",364,"Martin Birgmeier License","Martin-Birgmeier","https://github.com/Perl/perl5/blob/blead/util.c#L6136",FALSE,NA
"https://spdx.org/licenses/McPhee-slideshow.html",FALSE,"https://spdx.org/licenses/McPhee-slideshow.json",354,"McPhee Slideshow License","McPhee-slideshow","https://mirror.las.iastate.edu/tex-archive/graphics/metapost/contrib/macros/slideshow/slideshow.mp",FALSE,NA
"https://spdx.org/licenses/metamail.html",FALSE,"https://spdx.org/licenses/metamail.json",172,"metamail License","metamail","https://github.com/Dual-Life/mime-base64/blob/master/Base64.xs#L12",FALSE,NA
"https://spdx.org/licenses/Minpack.html",FALSE,"https://spdx.org/licenses/Minpack.json",597,"Minpack License","Minpack","http://www.netlib.org/minpack/disclaimer",FALSE,NA
"https://spdx.org/licenses/MirOS.html",FALSE,"https://spdx.org/licenses/MirOS.json",91,"The MirOS Licence","MirOS","https://opensource.org/licenses/MirOS",TRUE,NA
"https://spdx.org/licenses/MIT.html",FALSE,"https://spdx.org/licenses/MIT.json",200,"MIT License","MIT","https://opensource.org/licenses/MIT",TRUE,TRUE
"https://spdx.org/licenses/MIT-0.html",FALSE,"https://spdx.org/licenses/MIT-0.json",410,"MIT No Attribution","MIT-0","https://github.com/aws/mit-0",TRUE,NA
"https://spdx.org/licenses/MIT-advertising.html",FALSE,"https://spdx.org/licenses/MIT-advertising.json",264,"Enlightenment License (e16)","MIT-advertising","https://fedoraproject.org/wiki/Licensing/MIT_With_Advertising",FALSE,NA
"https://spdx.org/licenses/MIT-CMU.html",FALSE,"https://spdx.org/licenses/MIT-CMU.json",319,"CMU License","MIT-CMU","https://fedoraproject.org/wiki/Licensing:MIT?rd=Licensing/MIT#CMU_Style",FALSE,NA
"https://spdx.org/licenses/MIT-enna.html",FALSE,"https://spdx.org/licenses/MIT-enna.json",251,"enna License","MIT-enna","https://fedoraproject.org/wiki/Licensing/MIT#enna",FALSE,NA
"https://spdx.org/licenses/MIT-feh.html",FALSE,"https://spdx.org/licenses/MIT-feh.json",269,"feh License","MIT-feh","https://fedoraproject.org/wiki/Licensing/MIT#feh",FALSE,NA
"https://spdx.org/licenses/MIT-Festival.html",FALSE,"https://spdx.org/licenses/MIT-Festival.json",321,"MIT Festival Variant","MIT-Festival","https://github.com/festvox/flite/blob/master/COPYING",FALSE,NA
"https://spdx.org/licenses/MIT-Modern-Variant.html",FALSE,"https://spdx.org/licenses/MIT-Modern-Variant.json",462,"MIT License Modern Variant","MIT-Modern-Variant","https://fedoraproject.org/wiki/Licensing:MIT#Modern_Variants",TRUE,NA
"https://spdx.org/licenses/MIT-open-group.html",FALSE,"https://spdx.org/licenses/MIT-open-group.json",239,"MIT Open Group variant","MIT-open-group","https://gitlab.freedesktop.org/xorg/app/iceauth/-/blob/master/COPYING",FALSE,NA
"https://spdx.org/licenses/MIT-testregex.html",FALSE,"https://spdx.org/licenses/MIT-testregex.json",100,"MIT testregex Variant","MIT-testregex","https://github.com/dotnet/runtime/blob/55e1ac7c07df62c4108d4acedf78f77574470ce5/src/libraries/System.Text.RegularExpressions/tests/FunctionalTests/AttRegexTests.cs#L12-L28",FALSE,NA
"https://spdx.org/licenses/MIT-Wu.html",FALSE,"https://spdx.org/licenses/MIT-Wu.json",341,"MIT Tom Wu Variant","MIT-Wu","https://github.com/chromium/octane/blob/master/crypto.js",FALSE,NA
"https://spdx.org/licenses/MITNFA.html",FALSE,"https://spdx.org/licenses/MITNFA.json",69,"MIT +no-false-attribs license","MITNFA","https://fedoraproject.org/wiki/Licensing/MITNFA",FALSE,NA
"https://spdx.org/licenses/MMIXware.html",FALSE,"https://spdx.org/licenses/MMIXware.json",433,"MMIXware License","MMIXware","https://gitlab.lrz.de/mmix/mmixware/-/blob/master/boilerplate.w",FALSE,NA
"https://spdx.org/licenses/Motosoto.html",FALSE,"https://spdx.org/licenses/Motosoto.json",209,"Motosoto License","Motosoto","https://opensource.org/licenses/Motosoto",TRUE,NA
"https://spdx.org/licenses/MPEG-SSG.html",FALSE,"https://spdx.org/licenses/MPEG-SSG.json",586,"MPEG Software Simulation","MPEG-SSG","https://sourceforge.net/p/netpbm/code/HEAD/tree/super_stable/converter/ppm/ppmtompeg/jrevdct.c#l1189",FALSE,NA
"https://spdx.org/licenses/mpi-permissive.html",FALSE,"https://spdx.org/licenses/mpi-permissive.json",72,"mpi Permissive License","mpi-permissive","https://sources.debian.org/src/openmpi/4.1.0-10/ompi/debuggers/msgq_interface.h/?hl=19#L19",FALSE,NA
"https://spdx.org/licenses/mpich2.html",FALSE,"https://spdx.org/licenses/mpich2.json",567,"mpich2 License","mpich2","https://fedoraproject.org/wiki/Licensing/MIT",FALSE,NA
"https://spdx.org/licenses/MPL-1.0.html",FALSE,"https://spdx.org/licenses/MPL-1.0.json",387,"Mozilla Public License 1.0","MPL-1.0","http://www.mozilla.org/MPL/MPL-1.0.html",TRUE,NA
"https://spdx.org/licenses/MPL-1.1.html",FALSE,"https://spdx.org/licenses/MPL-1.1.json",345,"Mozilla Public License 1.1","MPL-1.1","http://www.mozilla.org/MPL/MPL-1.1.html",TRUE,TRUE
"https://spdx.org/licenses/MPL-2.0.html",FALSE,"https://spdx.org/licenses/MPL-2.0.json",579,"Mozilla Public License 2.0","MPL-2.0","https://www.mozilla.org/MPL/2.0/",TRUE,TRUE
"https://spdx.org/licenses/MPL-2.0-no-copyleft-exception.html",FALSE,"https://spdx.org/licenses/MPL-2.0-no-copyleft-exception.json",221,"Mozilla Public License 2.0 (no copyleft exception)","MPL-2.0-no-copyleft-exception","https://www.mozilla.org/MPL/2.0/",TRUE,NA
"https://spdx.org/licenses/mplus.html",FALSE,"https://spdx.org/licenses/mplus.json",481,"mplus Font License","mplus","https://fedoraproject.org/wiki/Licensing:Mplus?rd=Licensing/mplus",FALSE,NA
"https://spdx.org/licenses/MS-LPL.html",FALSE,"https://spdx.org/licenses/MS-LPL.json",334,"Microsoft Limited Public License","MS-LPL","https://www.openhub.net/licenses/mslpl",FALSE,NA
"https://spdx.org/licenses/MS-PL.html",FALSE,"https://spdx.org/licenses/MS-PL.json",428,"Microsoft Public License","MS-PL","http://www.microsoft.com/opensource/licenses.mspx",TRUE,TRUE
"https://spdx.org/licenses/MS-RL.html",FALSE,"https://spdx.org/licenses/MS-RL.json",437,"Microsoft Reciprocal License","MS-RL","http://www.microsoft.com/opensource/licenses.mspx",TRUE,TRUE
"https://spdx.org/licenses/MTLL.html",FALSE,"https://spdx.org/licenses/MTLL.json",548,"Matrix Template Library License","MTLL","https://fedoraproject.org/wiki/Licensing/Matrix_Template_Library_License",FALSE,NA
"https://spdx.org/licenses/MulanPSL-1.0.html",FALSE,"https://spdx.org/licenses/MulanPSL-1.0.json",121,"Mulan Permissive Software License, Version 1","MulanPSL-1.0","https://license.coscl.org.cn/MulanPSL/",FALSE,NA
"https://spdx.org/licenses/MulanPSL-2.0.html",FALSE,"https://spdx.org/licenses/MulanPSL-2.0.json",141,"Mulan Permissive Software License, Version 2","MulanPSL-2.0","https://license.coscl.org.cn/MulanPSL2/",TRUE,NA
"https://spdx.org/licenses/Multics.html",FALSE,"https://spdx.org/licenses/Multics.json",503,"Multics License","Multics","https://opensource.org/licenses/Multics",TRUE,NA
"https://spdx.org/licenses/Mup.html",FALSE,"https://spdx.org/licenses/Mup.json",285,"Mup License","Mup","https://fedoraproject.org/wiki/Licensing/Mup",FALSE,NA
"https://spdx.org/licenses/NAIST-2003.html",FALSE,"https://spdx.org/licenses/NAIST-2003.json",405,"Nara Institute of Science and Technology License (2003)","NAIST-2003","https://enterprise.dejacode.com/licenses/public/naist-2003/#license-text",FALSE,NA
"https://spdx.org/licenses/NASA-1.3.html",FALSE,"https://spdx.org/licenses/NASA-1.3.json",518,"NASA Open Source Agreement 1.3","NASA-1.3","http://ti.arc.nasa.gov/opensource/nosa/",TRUE,FALSE
"https://spdx.org/licenses/Naumen.html",FALSE,"https://spdx.org/licenses/Naumen.json",226,"Naumen Public License","Naumen","https://opensource.org/licenses/Naumen",TRUE,NA
"https://spdx.org/licenses/NBPL-1.0.html",FALSE,"https://spdx.org/licenses/NBPL-1.0.json",132,"Net Boolean Public License v1","NBPL-1.0","http://www.openldap.org/devel/gitweb.cgi?p=openldap.git;a=blob;f=LICENSE;hb=37b4b3f6cc4bf34e1d3dec61e69914b9819d8894",FALSE,NA
"https://spdx.org/licenses/NCGL-UK-2.0.html",FALSE,"https://spdx.org/licenses/NCGL-UK-2.0.json",243,"Non-Commercial Government Licence","NCGL-UK-2.0","http://www.nationalarchives.gov.uk/doc/non-commercial-government-licence/version/2/",FALSE,NA
"https://spdx.org/licenses/NCSA.html",FALSE,"https://spdx.org/licenses/NCSA.json",298,"University of Illinois/NCSA Open Source License","NCSA","http://otm.illinois.edu/uiuc_openSource",TRUE,TRUE
"https://spdx.org/licenses/Net-SNMP.html",FALSE,"https://spdx.org/licenses/Net-SNMP.json",339,"Net-SNMP License","Net-SNMP","http://net-snmp.sourceforge.net/about/license.html",FALSE,NA
"https://spdx.org/licenses/NetCDF.html",FALSE,"https://spdx.org/licenses/NetCDF.json",346,"NetCDF license","NetCDF","http://www.unidata.ucar.edu/software/netcdf/copyright.html",FALSE,NA
"https://spdx.org/licenses/Newsletr.html",FALSE,"https://spdx.org/licenses/Newsletr.json",320,"Newsletr License","Newsletr","https://fedoraproject.org/wiki/Licensing/Newsletr",FALSE,NA
"https://spdx.org/licenses/NGPL.html",FALSE,"https://spdx.org/licenses/NGPL.json",95,"Nethack General Public License","NGPL","https://opensource.org/licenses/NGPL",TRUE,NA
"https://spdx.org/licenses/NICTA-1.0.html",FALSE,"https://spdx.org/licenses/NICTA-1.0.json",16,"NICTA Public Software License, Version 1.0","NICTA-1.0","https://opensource.apple.com/source/mDNSResponder/mDNSResponder-320.10/mDNSPosix/nss_ReadMe.txt",FALSE,NA
"https://spdx.org/licenses/NIST-PD.html",FALSE,"https://spdx.org/licenses/NIST-PD.json",89,"NIST Public Domain Notice","NIST-PD","https://github.com/tcheneau/simpleRPL/blob/e645e69e38dd4e3ccfeceb2db8cba05b7c2e0cd3/LICENSE.txt",FALSE,NA
"https://spdx.org/licenses/NIST-PD-fallback.html",FALSE,"https://spdx.org/licenses/NIST-PD-fallback.json",324,"NIST Public Domain Notice with license fallback","NIST-PD-fallback","https://github.com/usnistgov/jsip/blob/59700e6926cbe96c5cdae897d9a7d2656b42abe3/LICENSE",FALSE,NA
"https://spdx.org/licenses/NIST-Software.html",FALSE,"https://spdx.org/licenses/NIST-Software.json",212,"NIST Software License","NIST-Software","https://github.com/open-quantum-safe/liboqs/blob/40b01fdbb270f8614fde30e65d30e9da18c02393/src/common/rand/rand_nist.c#L1-L15",FALSE,NA
"https://spdx.org/licenses/NLOD-1.0.html",FALSE,"https://spdx.org/licenses/NLOD-1.0.json",147,"Norwegian Licence for Open Government Data (NLOD) 1.0","NLOD-1.0","http://data.norge.no/nlod/en/1.0",FALSE,NA
"https://spdx.org/licenses/NLOD-2.0.html",FALSE,"https://spdx.org/licenses/NLOD-2.0.json",126,"Norwegian Licence for Open Government Data (NLOD) 2.0","NLOD-2.0","http://data.norge.no/nlod/en/2.0",FALSE,NA
"https://spdx.org/licenses/NLPL.html",FALSE,"https://spdx.org/licenses/NLPL.json",74,"No Limit Public License","NLPL","https://fedoraproject.org/wiki/Licensing/NLPL",FALSE,NA
"https://spdx.org/licenses/Nokia.html",FALSE,"https://spdx.org/licenses/Nokia.json",133,"Nokia Open Source License","Nokia","https://opensource.org/licenses/nokia",TRUE,TRUE
"https://spdx.org/licenses/NOSL.html",FALSE,"https://spdx.org/licenses/NOSL.json",107,"Netizen Open Source License","NOSL","http://bits.netizen.com.au/licenses/NOSL/nosl.txt",FALSE,TRUE
"https://spdx.org/licenses/Noweb.html",FALSE,"https://spdx.org/licenses/Noweb.json",235,"Noweb License","Noweb","https://fedoraproject.org/wiki/Licensing/Noweb",FALSE,NA
"https://spdx.org/licenses/NPL-1.0.html",FALSE,"https://spdx.org/licenses/NPL-1.0.json",202,"Netscape Public License v1.0","NPL-1.0","http://www.mozilla.org/MPL/NPL/1.0/",FALSE,TRUE
"https://spdx.org/licenses/NPL-1.1.html",FALSE,"https://spdx.org/licenses/NPL-1.1.json",146,"Netscape Public License v1.1","NPL-1.1","http://www.mozilla.org/MPL/NPL/1.1/",FALSE,TRUE
"https://spdx.org/licenses/NPOSL-3.0.html",FALSE,"https://spdx.org/licenses/NPOSL-3.0.json",596,"Non-Profit Open Software License 3.0","NPOSL-3.0","https://opensource.org/licenses/NOSL3.0",TRUE,NA
"https://spdx.org/licenses/NRL.html",FALSE,"https://spdx.org/licenses/NRL.json",533,"NRL License","NRL","http://web.mit.edu/network/isakmp/nrllicense.html",FALSE,NA
"https://spdx.org/licenses/NTP.html",FALSE,"https://spdx.org/licenses/NTP.json",0,"NTP License","NTP","https://opensource.org/licenses/NTP",TRUE,NA
"https://spdx.org/licenses/NTP-0.html",FALSE,"https://spdx.org/licenses/NTP-0.json",71,"NTP No Attribution","NTP-0","https://github.com/tytso/e2fsprogs/blob/master/lib/et/et_name.c",FALSE,NA
"https://spdx.org/licenses/Nunit.html",TRUE,"https://spdx.org/licenses/Nunit.json",423,"Nunit License","Nunit","https://fedoraproject.org/wiki/Licensing/Nunit",FALSE,TRUE
"https://spdx.org/licenses/O-UDA-1.0.html",FALSE,"https://spdx.org/licenses/O-UDA-1.0.json",538,"Open Use of Data Agreement v1.0","O-UDA-1.0","https://github.com/microsoft/Open-Use-of-Data-Agreement/blob/v1.0/O-UDA-1.0.md",FALSE,NA
"https://spdx.org/licenses/OCCT-PL.html",FALSE,"https://spdx.org/licenses/OCCT-PL.json",477,"Open CASCADE Technology Public License","OCCT-PL","http://www.opencascade.com/content/occt-public-license",FALSE,NA
"https://spdx.org/licenses/OCLC-2.0.html",FALSE,"https://spdx.org/licenses/OCLC-2.0.json",280,"OCLC Research Public License 2.0","OCLC-2.0","http://www.oclc.org/research/activities/software/license/v2final.htm",TRUE,NA
"https://spdx.org/licenses/ODbL-1.0.html",FALSE,"https://spdx.org/licenses/ODbL-1.0.json",526,"Open Data Commons Open Database License v1.0","ODbL-1.0","http://www.opendatacommons.org/licenses/odbl/1.0/",FALSE,TRUE
"https://spdx.org/licenses/ODC-By-1.0.html",FALSE,"https://spdx.org/licenses/ODC-By-1.0.json",171,"Open Data Commons Attribution License v1.0","ODC-By-1.0","https://opendatacommons.org/licenses/by/1.0/",FALSE,NA
"https://spdx.org/licenses/OFFIS.html",FALSE,"https://spdx.org/licenses/OFFIS.json",114,"OFFIS License","OFFIS","https://sourceforge.net/p/xmedcon/code/ci/master/tree/libs/dicom/README",FALSE,NA
"https://spdx.org/licenses/OFL-1.0.html",FALSE,"https://spdx.org/licenses/OFL-1.0.json",291,"SIL Open Font License 1.0","OFL-1.0","http://scripts.sil.org/cms/scripts/page.php?item_id=OFL10_web",FALSE,TRUE
"https://spdx.org/licenses/OFL-1.0-no-RFN.html",FALSE,"https://spdx.org/licenses/OFL-1.0-no-RFN.json",500,"SIL Open Font License 1.0 with no Reserved Font Name","OFL-1.0-no-RFN","http://scripts.sil.org/cms/scripts/page.php?item_id=OFL10_web",FALSE,NA
"https://spdx.org/licenses/OFL-1.0-RFN.html",FALSE,"https://spdx.org/licenses/OFL-1.0-RFN.json",245,"SIL Open Font License 1.0 with Reserved Font Name","OFL-1.0-RFN","http://scripts.sil.org/cms/scripts/page.php?item_id=OFL10_web",FALSE,NA
"https://spdx.org/licenses/OFL-1.1.html",FALSE,"https://spdx.org/licenses/OFL-1.1.json",424,"SIL Open Font License 1.1","OFL-1.1","http://scripts.sil.org/cms/scripts/page.php?item_id=OFL_web",TRUE,TRUE
"https://spdx.org/licenses/OFL-1.1-no-RFN.html",FALSE,"https://spdx.org/licenses/OFL-1.1-no-RFN.json",193,"SIL Open Font License 1.1 with no Reserved Font Name","OFL-1.1-no-RFN","http://scripts.sil.org/cms/scripts/page.php?item_id=OFL_web",TRUE,NA
"https://spdx.org/licenses/OFL-1.1-RFN.html",FALSE,"https://spdx.org/licenses/OFL-1.1-RFN.json",551,"SIL Open Font License 1.1 with Reserved Font Name","OFL-1.1-RFN","http://scripts.sil.org/cms/scripts/page.php?item_id=OFL_web",TRUE,NA
"https://spdx.org/licenses/OGC-1.0.html",FALSE,"https://spdx.org/licenses/OGC-1.0.json",508,"OGC Software License, Version 1.0","OGC-1.0","https://www.ogc.org/ogc/software/1.0",FALSE,NA
"https://spdx.org/licenses/OGDL-Taiwan-1.0.html",FALSE,"https://spdx.org/licenses/OGDL-Taiwan-1.0.json",540,"Taiwan Open Government Data License, version 1.0","OGDL-Taiwan-1.0","https://data.gov.tw/license",FALSE,NA
"https://spdx.org/licenses/OGL-Canada-2.0.html",FALSE,"https://spdx.org/licenses/OGL-Canada-2.0.json",144,"Open Government Licence - Canada","OGL-Canada-2.0","https://open.canada.ca/en/open-government-licence-canada",FALSE,NA
"https://spdx.org/licenses/OGL-UK-1.0.html",FALSE,"https://spdx.org/licenses/OGL-UK-1.0.json",342,"Open Government Licence v1.0","OGL-UK-1.0","http://www.nationalarchives.gov.uk/doc/open-government-licence/version/1/",FALSE,NA
"https://spdx.org/licenses/OGL-UK-2.0.html",FALSE,"https://spdx.org/licenses/OGL-UK-2.0.json",581,"Open Government Licence v2.0","OGL-UK-2.0","http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/",FALSE,NA
"https://spdx.org/licenses/OGL-UK-3.0.html",FALSE,"https://spdx.org/licenses/OGL-UK-3.0.json",268,"Open Government Licence v3.0","OGL-UK-3.0","http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/",FALSE,NA
"https://spdx.org/licenses/OGTSL.html",FALSE,"https://spdx.org/licenses/OGTSL.json",369,"Open Group Test Suite License","OGTSL","http://www.opengroup.org/testing/downloads/The_Open_Group_TSL.txt",TRUE,NA
"https://spdx.org/licenses/OLDAP-1.1.html",FALSE,"https://spdx.org/licenses/OLDAP-1.1.json",296,"Open LDAP Public License v1.1","OLDAP-1.1","http://www.openldap.org/devel/gitweb.cgi?p=openldap.git;a=blob;f=LICENSE;hb=806557a5ad59804ef3a44d5abfbe91d706b0791f",FALSE,NA
"https://spdx.org/licenses/OLDAP-1.2.html",FALSE,"https://spdx.org/licenses/OLDAP-1.2.json",60,"Open LDAP Public License v1.2","OLDAP-1.2","http://www.openldap.org/devel/gitweb.cgi?p=openldap.git;a=blob;f=LICENSE;hb=42b0383c50c299977b5893ee695cf4e486fb0dc7",FALSE,NA
"https://spdx.org/licenses/OLDAP-1.3.html",FALSE,"https://spdx.org/licenses/OLDAP-1.3.json",325,"Open LDAP Public License v1.3","OLDAP-1.3","http://www.openldap.org/devel/gitweb.cgi?p=openldap.git;a=blob;f=LICENSE;hb=e5f8117f0ce088d0bd7a8e18ddf37eaa40eb09b1",FALSE,NA
"https://spdx.org/licenses/OLDAP-1.4.html",FALSE,"https://spdx.org/licenses/OLDAP-1.4.json",289,"Open LDAP Public License v1.4","OLDAP-1.4","http://www.openldap.org/devel/gitweb.cgi?p=openldap.git;a=blob;f=LICENSE;hb=c9f95c2f3f2ffb5e0ae55fe7388af75547660941",FALSE,NA
"https://spdx.org/licenses/OLDAP-2.0.html",FALSE,"https://spdx.org/licenses/OLDAP-2.0.json",491,"Open LDAP Public License v2.0 (or possibly 2.0A and 2.0B)","OLDAP-2.0","http://www.openldap.org/devel/gitweb.cgi?p=openldap.git;a=blob;f=LICENSE;hb=cbf50f4e1185a21abd4c0a54d3f4341fe28f36ea",FALSE,NA
